폴더,label_번호,중복_tracking_id
2020-11-21-16-53-15-03,llab_000028.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000027.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000026.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000025.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000024.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000023.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000022.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000021.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000020.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000019.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000018.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000017.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000016.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000015.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000014.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000013.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000012.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000011.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000010.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000009.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000008.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000007.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000006.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000005.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000004.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000002.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000001.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000000.txt,"[('0', '2번')]"
2020-11-21-17-24-09-03,llab_000056.txt,"[('8', '2번')]"
2020-11-21-17-55-02-01,llab_000116.txt,"[('58', '2번')]"
2020-11-21-17-55-02-01,llab_000115.txt,"[('58', '2번')]"
2020-11-21-17-55-02-02,llab_000143.txt,"[('9', '2번')]"
2020-11-21-17-55-02-02,llab_000134.txt,"[('9', '2번')]"
2020-11-21-17-55-02-02,llab_000131.txt,"[('11', '2번')]"
2020-11-22-12-10-56-01,llab_000154.txt,"[('9', '2번')]"
2020-11-22-12-10-56-01,llab_000133.txt,"[('8', '2번')]"
2020-11-22-12-10-56-01,llab_000132.txt,"[('8', '2번')]"
2020-11-22-12-10-56-01,llab_000131.txt,"[('8', '2번')]"
2020-11-22-12-10-56-01,llab_000109.txt,"[('8', '2번')]"
2020-11-22-12-10-56-01,llab_000001.txt,"[('4', '2번')]"
2020-11-22-12-22-17-01,llab_000080.txt,"[('3', '5번')]"
2020-11-22-12-32-53-02,llab_000156.txt,"[('60', '2번')]"
2020-11-22-12-32-53-02,llab_000155.txt,"[('60', '2번')]"
2020-11-22-12-32-53-02,llab_000154.txt,"[('60', '2번')]"
2020-11-22-12-32-53-02,llab_000153.txt,"[('60', '2번')]"
2020-11-22-12-32-53-02,llab_000054.txt,"[('14', '2번')]"
2020-11-22-12-32-53-02,llab_000001.txt,"[('0', '2번')]"
2020-11-22-12-32-53-03,llab_000130.txt,"[('25', '2번')]"
2020-11-22-12-32-53-03,llab_000117.txt,"[('8', '2번')]"
2020-11-22-12-32-53-03,llab_000115.txt,"[('8', '2번')]"
2020-11-22-12-32-53-03,llab_000114.txt,"[('8', '2번')]"
2020-11-22-12-32-53-03,llab_000069.txt,"[('7', '2번')]"
2020-11-22-14-19-07-01,llab_000300.txt,"[('21', '2번')]"
2020-11-22-14-19-07-01,llab_000299.txt,"[('21', '2번')]"
2020-11-22-14-19-07-01,llab_000298.txt,"[('21', '2번')]"
2020-11-22-14-19-07-01,llab_000297.txt,"[('21', '2번')]"
2020-11-22-14-19-07-01,llab_000296.txt,"[('21', '2번')]"
2020-11-22-14-19-07-02,llab_000241.txt,"[('33', '2번')]"
2020-11-22-14-19-07-02,llab_000021.txt,"[('11', '2번')]"
2020-11-22-14-40-09-01,llab_000187.txt,"[('45', '2번')]"
2020-11-22-14-40-09-01,llab_000138.txt,"[('32', '2번')]"
2020-11-22-14-40-09-01,llab_000137.txt,"[('32', '2번')]"
2020-11-22-14-40-09-01,llab_000136.txt,"[('32', '2번')]"
2020-11-22-14-40-09-01,llab_000135.txt,"[('32', '2번')]"
2020-11-22-14-40-09-01,llab_000134.txt,"[('32', '2번')]"
2020-11-22-14-40-09-01,llab_000133.txt,"[('32', '2번')]"
2020-11-22-14-40-09-01,llab_000132.txt,"[('32', '2번')]"
2020-11-22-14-40-09-01,llab_000036.txt,"[('5', '2번')]"
2020-11-22-14-40-09-01,llab_000034.txt,"[('5', '2번')]"
2020-11-22-14-40-09-01,llab_000032.txt,"[('5', '2번')]"
2020-11-22-14-40-09-01,llab_000030.txt,"[('5', '2번')]"
2020-11-22-14-40-09-02,llab_000046.txt,"[('31', '2번')]"
2020-11-22-17-50-45-03,llab_000203.txt,"[('0', '2번')]"
2020-11-27-13-45-30-03,llab_000016.txt,"[('4', '2번')]"
2020-11-27-13-45-30-03,llab_000002.txt,"[('4', '2번')]"
2020-11-27-14-43-23-01,llab_000117.txt,"[('13', '2번')]"
2020-11-27-14-43-23-01,llab_000087.txt,"[('14', '2번')]"
2020-11-27-15-13-25-04,llab_000000.txt,"[('7', '2번')]"
2020-11-27-15-43-27-03,llab_000111.txt,"[('1', '2번')]"
2020-11-27-15-53-28-02,llab_000042.txt,"[('99', '2번')]"
2020-11-27-15-53-28-04,llab_000022.txt,"[('3', '2번')]"
2020-11-27-15-53-28-04,llab_000016.txt,"[('3', '2번')]"
2020-11-27-15-53-28-04,llab_000015.txt,"[('3', '2번')]"
2020-11-27-15-53-28-04,llab_000014.txt,"[('3', '2번')]"
2020-11-27-15-53-28-04,llab_000013.txt,"[('3', '2번')]"
2020-11-27-15-53-28-04,llab_000012.txt,"[('3', '2번')]"
2020-11-27-15-53-28-04,llab_000011.txt,"[('3', '2번')]"
2020-11-27-15-53-28-04,llab_000010.txt,"[('3', '2번')]"
2020-11-27-17-00-59-04,llab_000062.txt,"[('4', '2번')]"
2020-11-27-17-10-59-03,llab_000115.txt,"[('5', '2번')]"
2020-11-27-17-31-01-01,llab_000153.txt,"[('19', '2번')]"
2020-11-27-17-31-01-01,llab_000152.txt,"[('19', '2번')]"
2020-11-27-17-31-01-03,llab_000131.txt,"[('34', '2번')]"
